Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena1_Ind0;Y_Arena1_Ind0;X_Arena2_Ind0;Y_Arena2_Ind0;X_Arena3_Ind0;Y_Arena3_Ind0;X_Arena4_Ind0;Y_Arena4_Ind0;X_Arena5_Ind0;Y_Arena5_Ind0;X_Arena6_Ind0;Y_Arena6_Ind0;X_Arena7_Ind0;Y_Arena7_Ind0;X_Arena8_Ind0;Y_Arena8_Ind0
22861;764.99;717.3604651;161.6511628;817.2457265;218.6602564;1356.477218;294.9664269;738.4227642;516;907;435.5;1323.5;467;584.5783133;919.4939759;934.5;826;1293.141717;784.1117764
22862;765.02;715.5;161;818.4750499;217.5309381;1356.097222;296.9583333;737.5772358;516;906.7602339;434.0838207;1323.499058;466.4369115;585.3784946;919.1784946;933.5302144;825.5243665;1293.10101;784.0767677
22863;765.06;714.4411765;160.5823529;819.8683652;216.358811;1356.477218;298.0335731;737.5772358;516;906.9247967;432.9756098;1324.429119;465.4482759;586.2038217;919.2016985;933.5308642;824.5590829;1293.087824;784.0219561
22864;765.09;713.9185751;160.562341;821.0833333;214.0833333;1356.466216;299.4324324;738.4227642;516;907.0197368;431.627193;1324.443064;464.9730849;586.4149184;919.5198135;933.8747698;823.611418;1293.039448;784.0749507
22865;765.13;713.0422535;160.9014085;822.4929293;212.5919192;1356.487696;300.3982103;737.5772358;516;907.0087146;431.5925926;1324.607456;465.5263158;585.875;919.1319444;933.8526703;822.5782689;1293.039448;784.0749507
22866;765.16;711.1062271;160.0842491;823.474359;211.9017094;1356.512304;301.6017897;738.4227642;516;907.0955711;432.1165501;1324.98103;465.9132791;585.3333333;919.2449495;933.5616162;821.5010101;1293.079922;784.1091618
22867;765.19;710.600823;160.0946502;824.6044177;209.5722892;1355.948052;302.8203463;737.5772358;516;907.5272331;432.9694989;1324.973995;464.5295508;585.8631347;919.5540839;933.2902622;821.0898876;1293.039448;784.0749507
22868;765.23;704.5;159.5;825.9611111;208.4722222;1355.5;304;738;516.5772358;908.0833333;434.08125;1324.936819;464.0827887;586.0547945;919.9657534;931.9715909;819.5397727;1292.991285;784.5119826
22869;765.26;703.946472;160.107056;827.9076305;206.9879518;1354.933761;305.4423077;737.9042904;516.5808581;909.4437628;434.5378323;1324.608108;463.4459459;585.9342723;919.9859155;930.3651685;818.164794;1293.028986;784.4741201
22870;765.29;702.4090909;160.0779221;828.6016771;206.0922432;1354.089744;306.5512821;738;517;910.9656566;434.989899;1323.645977;462.4804598;585.2347418;919.8450704;929.2081129;816.8077601;1293.028986;784.4741201
22871;765.33;702.26294;160.2215321;829.3313253;204.4036145;1353.44511;307.5848303;738.4227642;517;912.8205128;435.3119658;1323.413712;462.3687943;585.5694444;920.3587963;926.9642185;815.740113;1293.054507;784.524109
22872;765.36;700.9518304;160.0963391;829.1983122;202.6518987;1351.62549;309.672549;738;517;913.5;436;1322.860215;461.6365591;586.0934183;920.4373673;926.4148936;815.6489362;1293;784.5
22873;765.39;700.8576998;160.9025341;830.552017;200.0870488;1351.6;310.6176471;738.4618474;516.9678715;914.960373;437.018648;1321.91828;462.4215054;586.769392;920.7484277;924.5063752;816.1183971;1293;784.5
22874;765.43;700.4375;161.4659091;831.0428305;197.4674115;1350.542169;311.6586345;737.9644013;516.6375405;915.7368421;437.7587719;1321.620758;462.2894212;588.2380952;921.1450216;923.626506;816.3915663;1292.996101;784.079922
22875;765.46;699.0265849;161.5562372;831.7354839;195.2817204;1348.951036;313.4952919;737.9333333;516.9444444;917.427896;438.5579196;1321.349495;461.779798;589.6239316;921.9807692;922.0961145;816.5173824;1292.861933;784.7712032
22876;765.49;696.5215054;162.1505376;831.5443038;193.9303797;1347.588608;315.0632911;738.4227642;517;919.8962472;439.5584989;1321.393597;461.9962335;591.9333333;922.5;920.6026365;817.0772128;1292.590196;784.5941176
22877;765.53;695.0658915;162.994186;831.3269639;190.8747346;1347.411392;315.9367089;737.5390947;516.9670782;920.7316017;439.6883117;1321.445672;462.1418048;593.164794;922.4719101;919.3817505;817.8845438;1292.608782;784.5668663
22878;765.56;692.8850575;163.8544061;831.5209713;188.4657837;1346.280164;317.2433538;738;517;921.8205128;439.6538462;1321.282609;462.2300725;596.1223629;923.4683544;915.974359;818.9487179;1292.816367;784.7744511
22879;765.59;691.5430108;164.0752688;831.537037;185.9382716;1345.703704;318.2200436;737.9333333;516.9444444;923.5736961;439.3968254;1320.729167;462.3402778;598.8582834;923.8942116;915.0714286;819.0714286;1292.52017;784.8874735
22880;765.63;689.9903661;164.061657;831.5196687;182.0351967;1344.655012;319.6340326;738;517;924.9233954;439.4057971;1320.324117;463.1136713;600.253493;923.6926148;913.0444444;820.5777778;1292.771203;784.8303748
22881;765.66;688.967619;164.0209524;831.6284501;180.9129512;1343.655012;320.6340326;737.5;516.9349593;925.9390244;438.9695122;1319.56761;462.9371069;600.3433134;923.6866267;911.4690619;821.5249501;1292.162393;784.6495726
22882;765.69;688.0095238;164.9904762;831.6060606;180.5501166;1343.564935;321.0909091;737.5390947;516.9670782;927.8977778;438.4666667;1319.042484;462.9509804;601.9615385;924.5384615;910.6348315;822.164794;1292.785714;784.7480159
22883;765.73;687.5797872;165.1117021;831.375;180.6421569;1342.572985;322.1220044;738.4227642;517;929.8205128;438.3119658;1317.597222;462.8472222;603.3376623;925.2424242;909.529304;823.9395604;1292.62549;784.5705882
22884;765.76;685.9222222;165.887037;831.3714286;180.6071429;1341.845679;322.962963;738.4227642;517;932.3621103;437.41247;1316.306261;462.6175973;605.1309524;925.8988095;909.5855379;824.633157;1292.682171;784.5872093
22885;765.79;684.05;166.5375;831.40625;180.078125;1341.845679;322.962963;738;517;933.4539474;435.9320175;1314.631763;462.3368237;606.7765152;926.5757576;909.2720307;825.7490421;1292.653021;784.6120858
22886;765.83;681.8888889;167.4259259;831.0603675;179.4698163;1341.519481;322.9805195;737.5;516.9349593;934.4675052;434.4926625;1312.670068;461.4234694;607.7728938;926.6941392;908.0247619;826.5238095;1292.196429;784.2380952
22887;765.86;680.0019493;168.1033138;831.6081425;179.9643766;1341.564935;323.0909091;738;517;936.0161616;432.9171717;1311.083779;460.4723708;608.1042831;927.4208566;907.1542553;829.1879433;1292.659176;784.2602996
22888;765.89;679.3850575;167.4003831;831.6410256;179.5850816;1340.97137;323.0286299;737.4618474;516.9678715;936.9233716;431.408046;1308.757417;458.2600349;608.0819367;927.4096834;905.212806;830.6120527;1292.14425;784.1851852
22889;765.93;679.0019493;167.0662768;831.6541353;179.1403509;1341.014493;323.0538302;737.9333333;516.9444444;938.0542169;430.0120482;1307.948074;457.0737018;608.543956;927.9120879;904.1639042;832.6279926;1292.115385;784.6153846
22890;765.96;677.5430108;168.0752688;831.5845771;179.0597015;1341.054878;323.1300813;738;517;939.0974026;429.5584416;1306.311337;455.5549915;608.951087;928.5163043;903.0436508;834.0972222;1292.434524;784.4880952
22891;766;675.8699187;168.4634146;831.6293532;178.1741294;1340.910476;323.4666667;738;517;939.3902439;430.3414634;1304.006289;453.5849057;608.9166667;929.0595238;901.5714286;835.5714286;1292.41517;784.4690619
22892;766.03;674.0609756;168.4247967;831.6541353;178.1403509;1340.111789;324.0731707;737.5772358;517;939.1084337;431.0923695;1302.858974;452.6650641;609.0865562;929.6353591;899.265233;836.2921147;1292.093418;784.5626327
22893;766.06;672.3420593;168.1605585;831.7165354;178.1391076;1340.234343;324.2606061;737.5;516.9349593;938.8051948;432.2705628;1300.433007;451.5931373;609.6304348;930.8478261;898.5714286;836.5714286;1292.068817;784.511828
22894;766.1;670.365812;167.9418803;831.7737226;177.7347932;1340.111111;325.1316872;737.5;516.9349593;938.9429825;432.7719298;1299.132075;450.5754717;610;932.5;896.032381;838.4761905;1292.093418;784.5626327
22895;766.13;668.4128596;167.9780034;831.7338129;177.8033573;1339.435244;326.9575372;737.5625;516.1291667;938.95671;433.6233766;1297.88488;449.9054983;610.0679406;933.5138004;895.0689013;838.6238361;1292.063291;784.5485232
22896;766.16;666.4655493;168.4823091;832.0548246;177.5855263;1338.746032;327.7638889;738.4375;516.1291667;939.4948875;435.6114519;1296.923715;449.0862355;611.0615079;934.9404762;892.4686869;839.4868687;1292.587209;784.627907
22897;766.2;666.3554328;167.907919;832.1372549;177.6971678;1338.435244;328.9575372;737.9624413;515.9624413;939.9760349;436.5795207;1297.424242;448.9269162;611.3705882;935.5647059;890.0966469;840.122288;1292.627907;784.5406977
22898;766.23;664.7475915;166.2350674;832.1354839;178.4666667;1337.641189;330.1316348;738;515.5;940.5077263;438.0905077;1297.804143;449.1393597;611.4055556;935.8925926;888.8353414;840.8172691;1292.971014;784.4865424
22899;766.26;662.3333333;166.2074074;832.0375587;178.915493;1337.449367;330.9873418;737.9613527;514.9613527;941.0767386;439.8729017;1298.596386;449.939759;611.1836327;935.762475;886.0019493;841.1033138;1293.0125;784.5625
22900;766.3;660.9153153;165.5873874;831.7092199;179.6501182;1336.583333;332.547619;737.9548023;514.5367232;940.7102397;440.9259259;1299.953586;451;610.9593023;935.0232558;883.0021505;841.5247312;1292.638723;784.4510978
22901;766.33;659.9693694;165.5117117;831.6074074;179.9061728;1336.095238;333.5695238;738.4557823;514.5442177;941.6205451;442.3731656;1300.978805;451.5298651;611.2315369;935.8223553;882.0609756;841.5365854;1292.963218;784.954023
22902;766.36;658.8516378;165.1194605;831.5787037;180.4513889;1335.415054;334.8989247;738.4557823;514.5442177;941.9647887;443.056338;1301.870968;452.4247312;611.0406977;934.9767442;880.4375;840.5340909;1292.672584;784.5641026
22903;766.4;657.7699275;164.6576087;831.5162907;180.9649123;1334.561616;336.5111111;738.5;514.5;942.0352113;443.943662;1302.451197;452.9484346;611.4856512;935.0375276;878.988764;839.3764045;1292.944798;784.6284501
22904;766.43;656.8992248;164.0290698;831.8092105;180.7324561;1333.448718;337.9871795;738.5;514.5;942.4505051;445.5616162;1302.985891;452.9805996;611.1417166;935.1177645;878.5461394;838.8719397;1292.944798;784.6284501
22905;766.46;655.4931774;163.4873294;832.08;181.4333333;1332.138158;338.5855263;738.4557823;513.5442177;942.1784946;446.3784946;1303.516579;453.4642234;611.025641;935.0216963;877.2747253;836.2820513;1292.116034;784.5822785
22906;766.5;654.4418605;162.5813953;832.5591398;180.9978495;1331.013333;339.6022222;738.4632768;514.0451977;942.0854701;446.6239316;1304.618519;454.0166667;611.1084813;935.0571992;876.2685185;835.1462963;1292.942387;784.5123457
22907;766.53;652.8151986;161.2694301;832.9597701;181.5057471;1329.561845;340.639413;738.4632768;514.0451977;941.6147186;446.7294372;1305.955556;454.4666667;611.2924731;935.0731183;875.2310606;833.2689394;1292.317241;784.2183908
22908;766.56;652.4386874;160.4697755;833.4109015;181.9643606;1328.115385;341.6153846;738.4632768;514.0451977;940.6180556;445.7175926;1307;455;611.3269639;935.1422505;873.8704762;831.1295238;1292.672584;784.5641026
22909;766.6;650.4845173;159.1129326;833.6187215;182.609589;1327.136865;341.6269316;738.5;514.5;939.0691057;446.0426829;1308.403013;455.5517891;611.425;935.1125;872.3011844;829.6531303;1292.904139;784.4858388
22910;766.63;649.7059829;158.2940171;834.1443737;182.5753715;1325.586912;342.5316973;738.5;514.5;937.0558767;446.5105973;1309.169429;456.3222836;611.4189189;934.6081081;870.5;827;1292.964912;784.4837093
22911;766.66;647.7693694;155.827027;835.4888889;182.4383838;1324.453947;342.9320175;738.5;514.5;935.6744186;447.1569767;1310.081031;456.4548803;611.7637131;934.6962025;868.2685185;824.1462963;1292.535147;784.478458
22912;766.7;646.9493892;154.5584642;836.6118421;182.1118421;1323.11655;343.0955711;738.0386473;514.0386473;932.7203065;448.2068966;1311.863248;457.1675214;611.6329365;934.5357143;865.611418;821.9097606;1292.390411;784.3812785
22913;766.73;645.7932264;152.6613191;838.1774892;181.5974026;1322.487859;343.9426049;738.5;514.5;931.1898455;448.7196468;1312.888889;458.0505051;612.0511364;934.5511364;864.3071161;820.1479401;1292.474273;784.4384787
22914;766.76;645.363964;152.181982;839.0688172;181.511828;1322.059211;344.5197368;738.5;514.5;929.6343434;449.6161616;1314.825796;459.0938023;612.7310606;934.7689394;862.3147114;818.0856611;1292.474273;784.4384787
22915;766.8;643.9354839;149.5752688;841.0547945;182.0342466;1321.380342;345.3205128;738.4557823;514.5442177;927.5807771;450.593047;1315.292929;459.8350168;612.7790262;934.5730337;860.0279441;815.0279441;1292.356009;784.3605442
22916;766.83;643.1129326;148.3788707;843.3760684;181.9807692;1321.777042;345.3134658;738.0451977;514.5367232;925.8382643;452.2761341;1316.639316;461.4017094;613.2760736;934.6421268;859.3281787;813.6237113;1292.506849;784.3881279
22917;766.87;641.8527132;146.1472868;844.8836292;181.9191321;1321.597403;345.1774892;738;514.5;924.3434959;453.2886179;1317.893204;462.4805825;613.2570281;933.7610442;858.4376164;812.1210428;1292.042607;784.3934837
22918;766.9;640.951087;144.6322464;846.8702595;181.8762475;1322.32244;344.83878;738;514.5;923.2112403;454.6453488;1319.873563;463.9885057;612.7831325;933.2168675;858.2700186;810.3296089;1292.471264;784.4091954
22919;766.93;641.3762887;144.6718213;849.0823529;181.1019608;1323.068273;344.0481928;738;514.5;921.9457831;455.9879518;1321.163333;464.7266667;612.8928571;933.1130952;858.2921569;810.7313725;1292.414286;784.297619
22920;766.97;641.4856176;144.6277496;851.7077922;180.2813853;1324.296524;343.3149284;738;514.5;920.2992424;456.8352273;1322.535714;465.5306122;612.8837209;933.1104651;858.4010989;812.032967;1292.414918;784.3589744
22921;767;641.4500846;144.7461929;853.4767677;179.3414141;1324.853428;342.8676123;738;514.5;918.5487805;456.5853659;1322.535406;465.6252159;612.9428008;932.9487179;857.4117647;812.654902;1292.421911;784.3659674
22922;767.03;641.3791209;145.1117216;855.5169661;178.6087824;1325.629353;342.1741294;738;514.5;918.0131827;456.6026365;1322.958763;465.9278351;613.4805195;932.9264069;856.8874459;813.5324675;1292.421911;784.3659674
22923;767.07;641.2264493;145.2083333;857.6193294;177.5936884;1326.897059;341.5882353;738;514.5;915.9912281;456.5855263;1322.830571;465.611418;613.8611111;933.015873;855.1057884;813.9840319;1292.34023;784.4850575
22924;767.1;641.0343137;145.5833333;859.3493976;177.2690763;1327.457746;341.5492958;738;514.5;914.1904762;456.6103896;1323.054701;465.9555556;613.6605317;932.7361963;853.3919192;814.7313131;1292.444444;784.4652778
22925;767.13;641.0096154;145.4038462;861.2599206;176.2420635;1328.368015;341.0558767;738;514.5;911.5;456.5;1323.473874;466.0468468;613.6190476;932.689441;853.5581854;815.5897436;1292.451389;784.625
22926;767.17;641.0284757;145.5912898;863.4130879;174.5562372;1328.935897;340.5897436;738;514.5;908.6809524;456.6214286;1323.489871;466.1086556;613.56;932.4177778;852.4635108;816.5187377;1292.5;784.5821918
22927;767.2;640.5590278;145.3680556;863.9615385;174.4209402;1329.532909;339.9893843;738;514.5;906.0961969;456.7225951;1324.319588;466.6769759;613.56;932.4177778;851.038961;817.538961;1292.5;784.5821918
22928;767.23;640.8846154;144.5824176;865.5128205;173.4280079;1330.535147;339.521542;738;514.5;904.5;456;1324.510569;467.1642276;613.56;932.4177778;850.6746507;818.6506986;1292.451389;784.625
22929;767.27;640.5846422;144.3682373;867.0588235;172.0823529;1331.5;339.5;738.0375587;514.9624413;901.960373;455.981352;1325.306729;468.0672926;613.5;932.3761261;850.0795455;820.5568182;1292.463869;784.6899767
22930;767.3;640.5353038;144.0164204;868.1405622;171.1084337;1332.5;339;738.0386473;515.0386473;898.531746;456.4583333;1325.773333;468.955;613.56;932.4177778;849.9143389;822.3147114;1292.5;784.6690141
22931;767.33;640.8813264;144.1082024;870.6040404;169.579798;1333.102397;338.6318083;738;515;895.8405797;456.9917184;1325.867925;469.4245283;613.5;932.3761261;848.8844697;824.4545455;1292.404922;784.5615213
22932;767.37;641.0755064;143.5230203;872.8849206;167.9345238;1335;338.2280702;738;515.0761905;892.4333333;457.92;1326.558559;470.3243243;613.5;932.3761261;848.4712644;825.9233716;1292.5;785
22933;767.4;639.9427083;142.1840278;874.0399202;167.0638723;1335.847619;337.9333333;737.9624413;515.0375587;890.1463415;458.1890244;1327.114729;471.4434109;613.5;932.3761261;848.4262626;827.5252525;1292.5;785
22934;767.43;640.0459184;141.9897959;876.9615385;165.4615385;1337.040189;337.9810875;737.9624413;515.0375587;887.960373;458.981352;1327.694042;472.3252818;613.5753715;932.0276008;847.9487179;829.9428008;1292.512644;784.645977
22935;767.47;639.9107468;141.6102004;878.9121756;163.9061876;1338.161426;337.5136268;737.9624413;515.0375587;886.1948052;458.7294372;1328.521242;473.5392157;613.5753715;932.0276008;846.9792844;831.5348399;1292.512644;784.645977
22936;767.5;639.9567901;141.5308642;880.1591398;162.6817204;1339.099788;337.4755839;738;515.5772358;884.0283224;459.5642702;1329.311987;474.5944171;613.6296296;932.0283224;847.0842697;833.5168539;1292.573696;784.6031746
22937;767.53;639.913371;140.1676083;883.0843373;161.1646586;1340.53944;337.0203562;738.0375587;515.9624413;883.0864198;460.117284;1330.393519;476.1435185;613.9643606;932.4109015;847.5;835;1292.5;784.9220779
22938;767.57;639.9886364;138.9772727;885.4427083;159.4947917;1340.869369;336.6689189;738.0375587;515.9624413;881.5308642;461.537037;1331.29538;477.519802;614;932.425;847.8206522;836.4184783;1292.413943;784.8191721
22939;767.6;640.3686067;138.2416226;887.3932584;157.8483146;1340.947368;336.3070175;738.0375587;515.9624413;880.7280164;462.7280164;1332.144781;477.8754209;613.8831169;932.6168831;847.5643939;837.3674242;1292.441614;785.0021231
22940;767.63;640.3609672;137.2366149;889.6760829;156.1902072;1341.133333;335.6066667;738.0375587;515.9624413;877.9161148;464.4657837;1332.366174;478.5944171;613.9102564;932.5769231;848.6919831;838.8227848;1292.441614;785.0021231
22941;767.67;640.2322097;136.164794;891.9404762;154.8789683;1341.898734;335.056962;738;516;876.5729847;466.1220044;1332.84;479.0733333;613.8509804;932.9627451;849.4533333;840.5980952;1292.458333;785.3449074
22942;767.7;640.5623932;135.5042735;894.9404762;152.8789683;1342.398551;334.4275362;738;516;876.1802935;467.0964361;1333.681818;479.2727273;613.3653846;933.1089744;849.9849341;843.4651601;1292.615385;785.0512821
22943;767.74;641.2322097;134.1685393;897.1746032;151.1488095;1343.398551;333.4275362;738;516;875.125;468.1895833;1334.465;479.53;613.3333333;933.0849257;850.5222222;844.9222222;1292.939394;785.0792541
22944;767.77;641.3179191;132.3294798;898.9320594;150.447983;1343.810127;332.8016878;738;516.0761905;873.1971545;470.1219512;1334.835703;479.4849921;613.411306;933.5575049;851.6238361;845.9459963;1292.907407;785.1041667
22945;767.8;641.7585586;131.5117117;901.6784314;149.5882353;1345.342048;331.8779956;738.3966245;516.9029536;871.097561;472.0365854;1335.108291;479.6954315;613.4411765;933.5823529;853.122288;848.9033531;1292.940299;785.4154229
22946;767.84;642.076087;130.0978261;904.5466667;148.5580952;1345.989775;331.0654397;738.4541063;516.531401;868.9838384;473.0828283;1335.053763;479.4677419;613.3274162;933.6607495;853.5879121;850.0842491;1292.941176;785.4093137
22947;767.87;642.0863558;128.4576857;907.5308642;148.0432099;1346.485651;330.0706402;738.3966245;516.9029536;867.1035197;474.1014493;1335.053763;479.4677419;613.4498978;933.6298569;855.1035197;852.4182195;1292.426304;785.3968254
22948;767.9;641.9948454;127.5584192;910.5298651;148.4759152;1346.526205;329.4234801;738;516.0761905;865.4115226;474.5308642;1334.96357;479.5118397;613.0859539;933.5073375;855.6530214;853.5243665;1292.396104;785.0909091
22949;767.94;642.0910747;125.129326;913.5603272;148.1513292;1347.50625;328.55;738.4541063;516.531401;863.4858388;474.0697168;1335;479.5289855;613.4564756;934.1125265;855.654902;854.4117647;1292.474684;785.0886076
22950;767.97;642.2067039;124.1098696;916.5603272;149.1513292;1348.045977;327.5804598;738;516.5;861.0401891;473.9810875;1335;479.5289855;613.4741201;933.9710145;856.654902;855.4117647;1292.394683;784.8977505
22951;768;643.0871022;121.6666667;919.654321;149.255144;1348.513292;326.4253579;738.5;516.5;859.0798122;473;1335.053763;479.4677419;613.4038462;934.1816239;857.7513812;856.7808471;1292.53125;785.04375
22952;768.04;643.0524535;120.6125212;921.5;149.9166667;1348.909091;325.4350649;738.4541063;516.531401;857.4605598;472.0203562;1334.198198;479.390991;613.4038462;934.1816239;858.2627451;857.6470588;1292.031746;784.9750567
22953;768.07;643.0679612;120.9158576;923.5;151;1349.5;324.5;738.4609053;516.0329218;854.8513514;471.5810811;1334.198198;479.390991;613.0734127;934.1507937;859.7234848;860.7424242;1292.027397;785.0479452
22954;768.1;642.9819376;120.9622332;925.6985138;151.8428875;1350.1893;323.3065844;738.0375587;516.0375587;852;471;1333.975439;478.9263158;612.9980507;934.0740741;860.8473684;862.0157895;1291.96868;784.9821029
22955;768.14;643.0360825;120.6391753;927.6331237;152.8071279;1350.853763;322.3763441;738.4227642;516;849.3306452;470.1209677;1333.985019;478.6985019;613.3623188;934.1407867;861.890625;863.0729167;1292;784.9572072
22956;768.17;642.2912281;120.6964912;929.6252588;153.8530021;1351.340909;320.8295455;738.4609053;516.0329218;847.5748792;469.5072464;1334.457195;478.9854281;613.4240506;934.1223629;863.9097606;865.611418;1292.071588;785.0223714
22957;768.2;642.1510673;121.2134647;932.3436214;155.1234568;1351.483992;319.9510358;738;516;846.5909091;468.3914141;1334.003221;479.5716586;613.5126582;934.0590717;864.9087302;866.0496032;1291.912644;784.9103448
22958;768.24;641.7789292;121.7702936;935.2875;156.2895833;1352.859756;318.8211382;738.5;516.0650407;845.0254453;466.9491094;1333.105;479.91;613.6011905;934.3809524;865.988764;868.4775281;1292.099773;785.0702948
22959;768.27;640.8967391;122.6141304;937.436853;158.0207039;1353.016162;317.9171717;738.0375587;516.0375587;843.4160401;464.5388471;1332.558464;479.982548;613.5265393;934.029724;866.9124767;869.58473;1292.099773;785.0702948
22960;768.3;640.5333333;123.1279279;939.5;159;1353.888889;316.9074074;738.5;516.5;842.974359;462.9038462;1332.21815;480.3420593;614.433925;934.504931;868.4529412;872.5176471;1292.099773;785.0702948
22961;768.34;639.9414894;123.6187943;942.4097665;161.0084926;1353.93014;315.9660679;738.4375;516.1291667;841.5759637;460.8730159;1331.582474;480.9690722;614.7145709;934.2175649;867.7051282;872.9010989;1292.068493;785.0958904
22962;768.37;638.9376114;123.5383244;944.4444444;162.0985325;1354.513292;314.5255624;738;516.0761905;841.5316973;459.4130879;1331.162257;481.4797178;614.8921002;934.0423892;867.9309665;873.9842209;1292;785
22963;768.4;638.4444444;124.0473588;946.9193206;163.4225053;1354.973737;313.959596;738.4375;516.8708333;841.5664488;458.0566449;1330.945854;482.5296108;615.2531876;934.140255;867.2714026;874.4517304;1292.036281;785.1201814
22964;768.44;637.1598639;124.0629252;949.3165618;164.2138365;1355.928571;312.0178571;738.3966245;516.0970464;841.9890351;457.5197368;1330.258621;483.3007663;615.2978304;933.6646943;865.6926148;872.746507;1291.936937;785.0067568
22965;768.47;636.0018215;124.3460838;952.9782609;165.6630435;1356.066667;311.5295238;738.3583333;516.0625;842.2269939;456.9243354;1330.04023;484.0229885;615.2978304;933.5936884;865.4382022;871.9269663;1291.968254;785.0249433
22966;768.5;634.9368421;124.5736842;954.8499025;167.1208577;1356.483034;310.5668663;738.3966245;516.0970464;842.8444444;457.179798;1329.46595;485;615.357002;933.5108481;864.2984293;871.2705061;1292;785
22967;768.54;633.7049808;124.2547893;956.5172414;168.3371648;1356.859961;309.0098619;738;516.0761905;842.8554217;457.1445783;1329.086735;486.0357143;615.3012821;933.232906;863.4729494;870.5270506;1291.968254;785.0249433
22968;768.57;632.8863636;124.1950758;958.3546512;169.6821705;1357.051896;308.0259481;738;516.0761905;842.8554217;457.1445783;1328.495446;486.9417122;615.4246285;933.1443737;862.2228164;869.2442068;1292.008949;785.0715884
22969;768.61;632.9250936;124.8857678;959.5664845;171.1183971;1357.389535;306.4709302;738;516.0761905;842.9320594;457.4861996;1328.100901;487.5369369;615.4821803;933.1111111;861.3495935;869.2520325;1291.968254;785.0249433
22970;768.64;631.8863636;125.2746212;961.5384615;173.0934066;1357.47093;305.5406977;738.0375587;516.0375587;842.9220779;457.5779221;1327.15625;488.1614583;615.4821803;933.1111111;860.2525253;868.2707071;1291.968254;785.0249433
22971;768.67;631.4301075;126.2598566;963.9337232;175.1500975;1357.693798;303.5406977;738.0386473;516.0386473;842.6210317;457.5119048;1327.016304;488.4438406;615.7864271;933.1956088;860.0886076;867.5759494;1291.968254;785.0249433
22972;768.71;630.3784722;126.890625;966;177;1358.494253;301.651341;737.9613527;515.9613527;842.5309381;457.6646707;1326.64794;488.0955056;615.4821803;933.1111111;858.4375;867.0397727;1291.968254;785.0249433
22973;768.74;629.42959;127.0552585;966.9753086;178.5493827;1358.813187;300.3278388;737.5367232;515.0451977;842.2965235;457.6850716;1326.412523;487.8913444;615.45;933.0479167;855.5980952;865.5466667;1291.905747;784.9977011
22974;768.77;628.0434783;128.0380435;968.8965517;181.1570881;1359.315018;298.7930403;737.5367232;514.9548023;842.0386179;458.0609756;1326.405882;487.4098039;615.9647059;933.0823529;854.626506;865.2931727;1291.96868;784.9821029
22975;768.81;626.8982456;128.5210526;969.3744856;183.0740741;1359.855379;297.3880071;738;514.5;842.0828283;458.0767677;1326.298701;486.8419913;615.5324948;932.9832285;852.1865828;864.3668763;1291.96868;784.9821029
22976;768.84;625.0746812;129.0528233;967.9917184;184.5879917;1360.113903;296.2043551;738;514.5;842.0828283;458.0767677;1325.893661;486.8916155;615.443038;932.9156118;849.1772152;863.3080169;1291.968254;785.0249433
22977;768.87;624.1555556;129.1907407;967.5615213;186.5257271;1360.56381;294.5409524;738.4632768;514.0451977;842.4107527;458.1462366;1326.379455;486.9140461;616.0216963;933.1814596;847.4841713;863.1992551;1292.067568;785.0945946
22978;768.91;623;129.6547619;966.4234234;188.4391892;1360.670433;293.6647834;738.0386473;514.0386473;842.4350649;458.0909091;1325.986028;486.9481038;615.8453159;932.6318083;845.625;862.3928571;1291.936937;785.0067568
22979;768.94;622.0755064;130.053407;964.9769392;189.5324948;1361.43617;292.1028369;738.5;514;842.0828283;458.0545455;1326.365385;486.8568376;615.9726027;933.0479452;844.115304;862.3668763;1292.067568;785.0945946
22980;768.97;621.6014109;130.1992945;963.0501089;192.5729847;1360.80663;290.7163904;738.5;514;842.0886076;458.4767932;1325.926148;486.7664671;615.8571429;933;842.1111111;861.4259259;1292.008949;785.0715884
22981;769.01;620.5951134;131.0541012;961.3849462;193.8924731;1361.347443;289.9611993;738.9238095;514;842.1731602;459.2770563;1325.926148;486.7664671;616.0588235;933.4093137;840.6626747;861.3073852;1292.063492;785.106576
22982;769.04;619.2633333;131.405;959.5519481;195.1038961;1361.05653;288.582846;738.5367232;514.0451977;841.8373494;459.2309237;1326.213573;486.1956088;616.0675676;933.768018;837.15;860.3479167;1292.091954;785.1563218
22983;769.07;617.8413547;132.2959002;957.1352381;197.6666667;1361.411458;287.1059028;738.5367232;513.9548023;841.1698925;459.3741935;1325.946237;486.4021505;615.5397849;933.1526882;834.0609756;859.4247967;1291.968254;785.0249433
22984;769.11;617.1578947;132.7649123;955.0602637;200.5348399;1361.930693;286.0445545;738.5747126;514;841.6445916;459.807947;1326.416092;486.4436782;615.9686801;933.9753915;833.3674242;859.4356061;1292.091954;785.1563218
22985;769.14;616.118928;133.159129;953.5384615;203.0384615;1362.034234;285.6198198;738.5367232;513.9548023;840.9285714;460.0738095;1326.036559;486.4795699;615.8082192;933.2694064;830.5356455;858.5818882;1291.87963;784.9791667
22986;769.17;615.9693694;133.5225225;951.5649351;205.0909091;1362.021739;285.5543478;739;514;840.7698925;460.7139785;1326.416092;486.4436782;616;933.9572072;829.4838095;858.9447619;1292.123288;785.130137
